,id,full_name
2973,932,Oliver Miller
2974,203113,Quincy Miller
2975,397,Reggie Miller
2976,77604,Walt Miller
2977,168,Chris Mills
2978,77606,John Mills
2979,201988,Patty Mills
2980,371,Terry Mills
2981,202407,Elijah Millsap
2982,200794,Paul Millsap
2983,1629003,Shake Milton
2984,1631303,Justin Minaya
2985,114,Harold Miner
2986,77609,Dirk Minniefield
2987,77610,Dave Minor
2988,65,Greg Minor
2989,77612,Mark Minor
2990,1631169,Josh Minott
2991,202703,Nikola Mirotic
2992,77613,Wat Misaka
2993,1954,Jason Miskiri
2994,1630558,Davion Mitchell
2995,1628378,Donovan Mitchell
2996,77615,Mike Mitchell
2997,77616,Murray Mitchell
2998,417,Sam Mitchell
2999,77614,Todd Mitchell
3000,203183,Tony Mitchell
3001,203502,Tony Mitchell
3002,1628513,Naz Mitrou-Long
3003,77618,Steve Mix
3004,77619,Bill Mlkvy
3005,1749,Cuttino Mobley
3006,211,Eric Mobley
3007,1630596,Evan Mobley
3008,1630600,Isaiah Mobley
3009,77621,Larry Moffett
3010,77622,Leo Mogus
3011,1737,Nazr Mohammed
3012,2040,Jerome Moiso
3013,77623,Paul Mokeski
3014,1629690,Adam Mokoka
3015,77624,Jack Molinas
3016,77625,Wayne Molis
3017,77626,Sidney Moncrief
3018,1631320,Chima Moneke
3019,77627,Eric Money
3020,2752,Sergei Monia
3021,1628370,Malik Monk
3022,600006,Earl Monroe
3023,202328,Greg Monroe
3024,77628,Rodney Monroe
3025,1626242,Luis Montero
3026,77630,Howie Montgomery
3027,376,Eric Montross
3028,1630541,Moses Moody
3029,200081,Jamario Moon
3030,1629875,Xavier Moon
3031,77631,Jim Mooney
3032,1629760,Matt Mooney
3033,77632,Andre Moore
3034,1628500,Ben Moore
3035,202734,E'Twaun Moore
3036,77634,Jackie Moore
3037,77633,Johnny Moore
3038,77635,Lowes Moore
3039,1630,Mikki Moore
3040,77636,Otto Moore
3041,77637,Ron Moore
3042,929,Tracy Moore
3043,1631111,Wendell Moore Jr.
3044,1629630,Ja Morant
3045,203961,Eric Moreland
3046,77639,Jackie Moreland
3047,77640,Guy Morgan
3048,1629752,Juwan Morgan
3049,77641,Rex Morgan
3050,77642,Elmo Morgenthaler
3051,77644,Darren Morningstar
3052,356,Chris Morris
3053,202721,Darius Morris
3054,77647,Isaiah Morris
3055,1628537,Jaylen Morris
3056,202693,Markieff Morris
3057,77646,Max Morris
3058,1628420,Monte Morris
3059,201043,Randolph Morris
3060,2242,Terence Morris
3061,202694,Marcus Morris Sr.
3062,200747,Adam Morrison
3063,77648,Dwight Morrison
3064,77649,Mike Morrison
3065,201627,Anthony Morrow
3066,132,Dwayne Morton
3067,1972,John Morton
3068,77652,Richard Morton
3069,77653,Glenn Mosley
3070,77654,Perry Moss
3071,734,Lawrence Moten
3072,202700,Donatas Motiejunas
3073,1628405,Johnathan Motley
3074,2069,Hanno Mottola
3075,203102,Arnett Moultrie
3076,297,Alonzo Mourning
3077,202389,Timofey Mozgov
3078,77657,Chuck Mrazovich
3079,1626144,Emmanuel Mudiay
3080,77658,Erwin Mueller
3081,203498,Shabazz Muhammad
3082,1628539,Mychal Mulder
3083,77659,Joe Mullaney
3084,77660,Bob Mullens
3085,201957,Byron Mullens
3086,904,Chris Mullin
3087,77662,Jeff Mullins
3088,942,Todd Mundt
3089,204098,Xavier Munford
3090,77664,Chris Munk
3091,77665,George Munroe
3092,785,Eric Murdock
3093,49,Gheorghe Muresan
3094,1630278,Ade Murkey
3095,77668,Allen Murphy
3096,77669,Calvin Murphy
3097,77672,Dick Murphy
3098,203513,Erik Murphy
3099,77670,Jay Murphy
3100,77671,John Murphy
3101,203122,Kevin Murphy
3102,77673,Ronnie Murphy
3103,77674,Tod Murphy
3104,2211,Troy Murphy
3105,1630530,Trey Murphy III
3106,1627749,Dejounte Murray
3107,2436,Flip Murray
3108,1627750,Jamal Murray
3109,1631099,Keegan Murray
3110,77675,Ken Murray
3111,1631200,Kris Murray
3112,441,Lamond Murray
3113,145,Tracy Murray
3114,77676,Dorie Murrey
3115,203315,Toure' Murry
3116,1629058,Dzanan Musa
3117,203488,Mike Muscala
3118,77677,Angelo Musi
3119,1054,Jerrod Mustaf
3120,87,Dikembe Mutombo
3121,982,Martin Muursepp
3122,939,Pete Myers
3123,1629004,Svi Mykhailiuk
3124,1823,Makhtar N'diaye
3125,1626122,Makhtar N'diaye
3126,2055,Mamadou N'diaye
3127,77681,Bob Naber
3128,77682,Boris Nachamkin
3129,2411,Bostjan Nachbar
3130,1627846,Abdel Nader
3131,77683,Jerry Nagel
3132,77684,Fred Nagy
3133,1924,Lee Nailon
3134,2059,Eduardo Najera
3135,77685,Larry Nance
3136,1626204,Larry Nance Jr.
3137,203894,Shabazz Napier
3138,77686,Paul Napolitano
3139,77688,Bob Nash
3140,77687,Charles Nash
3141,959,Steve Nash
3142,77689,Swen Nater
3143,77690,Howard Nathan
3144,77691,Calvin Natt
3145,77692,Kenny Natt
3146,77693,Willie Naulls
3147,2434,Juan Carlos Navarro
3148,202380,Hamady Ndiaye
3149,101238,Boniface Ndong
3150,1626254,Maurice Ndour
3151,77694,Craig Neal
3152,202390,Gary Neal
3153,77695,Jim Neal
3154,77696,Lloyd Neal
3155,77697,Ed Nealy
3156,203517,Nemanja Nedovic
3157,77698,Al Negratti
3158,77699,Barry Nelson
3159,201634,DeMarcus Nelson
3160,77700,Don Nelson
3161,2749,Jameer Nelson
3162,77701,Louie Nelson
3163,1629614,Andrew Nembhard
3164,1129,Ruben Nembhard
3165,1630612,RJ Nembhard Jr.
3166,2403,Nene
3167,1838,Tyrone Nesby
3168,1630174,Aaron Nesmith
3169,77704,Martin Nessley
3170,1725,Rasho Nesterovic
3171,203526,Raul Neto
3172,77705,Johnny Neumann
3173,77706,Paul Neumann
3174,77707,Chuck Nevitt
3175,1116,Melvin Newbern
3176,1096,Ivano Newbill
3177,1956,Ira Newble
3178,77710,Mike Newlin
3179,271,Johnny Newman
3180,1629005,Malik Newman
3181,77712,Dave Newmark
3182,1627777,Georges Niang
3183,201193,Demetris Nichols
3184,77713,Jack Nichols
3185,203094,Andrew Nicholson
3186,1093,Gaylon Nickerson
3187,77715,Carl Nicks
3188,77716,Rich Niemann
3189,77717,John Niemiera
3190,77718,Mike Niles
3191,77719,Kurt Nimphius
3192,1630227,Daishen Nix
3193,77720,Dyron Nix
3194,77721,Norm Nixon
3195,1630192,Zeke Nnaji
3196,201149,Joakim Noah
3197,77722,Chuck Noble
3198,2804,Andres Nocioni
3199,200786,David Noel
3200,203457,Nerlens Noel
3201,77723,Paul Noel
3202,203512,Lucas Nogueira
3203,77724,Jim Nolan
3204,77725,Paul Nolen
3205,999,Jeff Nordgaard
3206,77727,Robert Nordmann
3207,77728,Johnny Norlander
3208,77729,Connie Norman
3209,80,Ken Norman
3210,77731,Audie Norris
3211,1641936,Miles Norris
3212,983,Moochie Norris
3213,77732,Sylvester Norris
3214,1629668,Zach Norvell Jr.
3215,77733,Willie Norwood
3216,77734,George Nostrand
3217,77735,Stan Noszka
3218,77736,Mike Novak
3219,200779,Steve Novak
3220,1629669,Jaylen Nowell
3221,1641806,Markquis Nowell
3222,77737,Mel Nowell
3223,1717,Dirk Nowitzki
3224,1628373,Frank Ntilikina
3225,1629134,Kendrick Nunn
3226,203263,James Nunnally
3227,203994,Jusuf Nurkic
3228,77738,Dennis Nutt
3229,1628021,David Nwaba
3230,1629670,Jordan Nwora
3231,1022,Julius Nwosu
3232,1525,Charles O'Bannon
3233,709,Ed O'Bannon
3234,77742,John O'Boyle
3235,77744,Bob O'Brien
3236,77743,Buckshot O'Brien
3237,1626266,JJ O'Brien
3238,200753,Patrick O'Bryant
3239,203948,Johnny O'Bryant III
3240,77745,Dermie O'Connell
3241,77746,Andy O'Donnell
3242,77750,Francis O'Grady
3243,77752,Dick O'Keefe
3244,77753,Tommy O'Keefe
3245,77754,Mike O'Koren
3246,77766,Grady O'Malley
3247,979,Jermaine O'Neal
3248,406,Shaquille O'Neal
3249,1626220,Royce O'Neale
3250,77767,Mike O'Neill
3251,203124,Kyle O'Quinn
3252,77773,Kevin O'Shea
3253,77774,Garland O'Shields
3254,77776,Dan O'Sullivan
3255,891,Charles Oakley
3256,101177,Fabricio Oberto
3257,1627849,Daniel Ochefu
3258,201141,Greg Oden
3259,1885,Lamar Odom
3260,77747,Carlos Ogden
3261,77748,Ralph Ogden
3262,1628,Alan Ogg
3263,77751,Don Ohl
3264,203317,Tim Ohlbrecht
3265,1628400,Semi Ojeleye
3266,2731,Emeka Okafor
3267,1626143,Jahlil Okafor
3268,1629643,Chuma Okeke
3269,1629059,Elie Okobo
3270,1629006,Josh Okogie
3271,1630168,Onyeka Okongwu
3272,1630171,Isaac Okoro
3273,1629644,KZ Okpala
3274,2246,Mehmet Okur
3275,203506,Victor Oladipo
3276,165,Hakeem Olajuwon
3277,77756,Mark Olberding
3278,77757,Jawann Oldham
3279,77758,Johnny Oldham
3280,77759,Frank Oleynick
3281,77760,John Olive
3282,1680,Brian Oliver
3283,1628419,Cameron Oliver
3284,2352,Dean Oliver
3285,1429,Jimmy Oliver
3286,1563,Kevin Ollie
3287,77764,Gene Ollrich
3288,1709,Michael Olowokandi
3289,77765,Enoch Olsen
3290,203482,Kelly Olynyk
3291,1630647,Eugene Omoruyi
3292,1629671,Miye Oni
3293,202620,Arinze Onuaku
3294,1627778,Chinanu Onuaku
3295,77768,Barry Orms
3296,77769,Johnny Orr
3297,77770,Louis Orr
3298,77771,Jose Ortiz
3299,202350,Daniel Orton
3300,77772,Chuck Osborne
3301,1626224,Cedi Osman
3302,77775,Wally Osterkorn
3303,731,Greg Ostertag
3304,77777,Matt Othick
3305,77778,Don Otten
3306,77779,Mac Otten
3307,1630187,Daniel Oturu
3308,1626162,Kelly Oubre Jr.
3309,448,Bo Outlaw
3310,2566,Travis Outlaw
3311,77780,Claude Overton
3312,77,Doug Overton
3313,101261,Andre Owens
3314,182,Billy Owens
3315,2442,Chris Owens
3316,77782,Eddie Owens
3317,77783,James Owens
3318,77784,Jim Owens
3319,77785,Keith Owens
3320,202082,Larry Owens
3321,1629745,Tariq Owens
3322,77786,Tom Owens
3323,1077,Ray Owes
3324,2071,Olumide Oyedeji
3325,77788,Joe Pace
3326,2585,Zaza Pachulia
3327,123,Robert Pack
3328,77789,Gerald Paddio
3329,1909,Scott Padgett
3330,1629873,Jaysean Paige
3331,1627779,Marcus Paige
3332,77790,Fred Paine
3333,1960,Milt Palacio
3334,77791,Togo Palazzi
3335,77792,Jim Palmer
3336,77793,John Palmer
3337,1629309,Trayvon Palmer
3338,77794,Walter Palmer
3339,1630698,Kevin Pangos
3340,1950,Andy Panko
3341,1627834,Georgios Papagiannis
3342,203123,Kostas Papanikolaou
3343,2457,Jannero Pargo
3344,202951,Jeremy Pargo
3345,77797,Estes Parham
3346,305,Robert Parish
3347,77799,Medford Park
3348,1515,Anthony Parker
3349,203953,Jabari Parker
3350,2470,Smush Parker
3351,77800,Sonny Parker
3352,2225,Tony Parker
3353,77801,Jack Parkinson
3354,685,Cherokee Parks
3355,77802,Jack Parr
3356,77803,Doyle Parrack
3357,77804,Charlie Parsley
3358,202718,Chandler Parsons
3359,1629672,Eric Paschall
3360,1628394,Anzejs Pasecniks
3361,1097,Zarko Paspalj
3362,77806,Marty Passaglia
3363,77807,George A. Pastushok
3364,77808,Myles Patrick
3365,77809,Stan Patrick
3366,1754,Andrae Patterson
3367,77811,George Patterson
3368,203934,Lamar Patterson
3369,202335,Patrick Patterson
3370,1739,Ruben Patterson
3371,77812,Steve Patterson
3372,77813,Tommy Patterson
3373,77814,Worthy Patterson
3374,1628383,Justin Patton
3375,203464,Brandon Paul
3376,101108,Chris Paul
3377,77815,Charlie Paulk
3378,77816,Jerry Paulson
3379,77817,Billy Paultz
3380,2562,Sasha Pavlovic
3381,77818,Jim Paxson
3382,77819,Jim Paxson
3383,77820,John Paxson
3384,77821,Johnny Payak
3385,203940,Adreian Payne
3386,1626166,Cameron Payne
3387,77822,Kenny Payne
3388,77823,Tom Payne
3389,203901,Elfrid Payton
3390,56,Gary Payton
3391,77824,Mel Payton
3392,1627780,Gary Payton II
3393,77825,George Pearcy
3394,77826,Henry Pearcy
3395,200762,Oleksiy Pecherov
3396,77827,Wiley Peck
3397,324,Anthony Peeler
3398,201593,Nikola Pekovic
3399,77828,Jake Pelkington
3400,203658,Norvel Pelle
3401,77829,Sam Pellom
3402,2130,Mike Penberthy
3403,2667,Desmond Penigar
3404,2632,Kirk Penney
3405,46,Mike Peplowski
3406,781,Will Perdue
3407,2570,Kendrick Perkins
3408,64,Sam Perkins
3409,77834,Warren Perkins
3410,200785,Kosta Perovic
3411,1628506,London Perrantes
3412,77835,Curtis Perry
3413,386,Elliot Perry
3414,1629617,Reggie Perry
3415,897,Tim Perry
3416,456,Chuck Person
3417,445,Wesley Person
3418,1628409,Alec Peters
3419,77839,Jim Petersen
3420,77840,Loy Petersen
3421,77843,Bob Peterson
3422,77841,Ed Peterson
3423,77842,Mel Peterson
3424,2050,Morris Peterson
3425,77844,Geoff Petrie
3426,101130,Johan Petro
3427,77845,Drazen Petrovic
3428,1630196,Filip Petrusev
3429,77846,Richard Petruska
3430,77847,Bob Pettit
3431,77848,Roger Phegley
3432,77850,Jack Phelan
3433,77849,Jim Phelan
3434,74,Derrick Phelps
3435,77852,Mike Phelps
3436,77853,Andy Phillip
3437,1629341,Tarik Phillip
3438,77854,Eddie Phillips
3439,77855,Gary Phillips
3440,1641763,Julian Phillips
3441,184,Bobby Phills
3442,15,Eric Piatkowski
3443,1629618,Jalen Pickett
3444,1630691,Jamorko Pickett
3445,1718,Paul Pierce
3446,894,Ricky Pierce
3447,77858,Stan Pietkiewicz
3448,2554,Mickael Pietrus
3449,77859,John Pilch
3450,291,Ed Pinckney
3451,200838,Kevinn Pinkney
3452,77861,John Pinone
3453,1629033,Theo Pinson
3454,77862,Dave Piontek
3455,77863,Tom Piotrowski
3456,937,Scottie Pippen
3457,1630590,Scotty Pippen Jr.
3458,77864,Charlie Pittman
3459,202354,Dexter Pittman
3460,2565,Zoran Planinic
3461,202353,Tibor Pleiss
3462,1627850,Marshall Plumlee
3463,203486,Mason Plumlee
3464,203101,Miles Plumlee
3465,77865,Gary Plummer
3466,2750,Pavel Podkolzin
3467,1641764,Brandin Podziemski
3468,1627751,Jakob Poeltl
3469,1629738,Vincent Poirier
3470,1630197,Aleksej Pokusevski
3471,77866,Dwayne Polee
3472,77867,Jim Pollard
3473,1513,Scot Pollard
3474,77868,Ralph Polson
3475,178,Olden Polynice
3476,77869,Cliff Pondexter
3477,202347,Quincy Pondexter
3478,1629044,Shamorie Ponds
3479,1630582,Yves Pons
3480,1629673,Jordan Poole
3481,77870,David Pope
3482,998,Mark Pope
3483,77872,Dave Popson
3484,77873,Ben Poquette
3485,2084,Chris Porter
3486,1641854,Craig Porter
3487,77875,Howard Porter
3488,1629007,Jontay Porter
3489,77876,Kevin Porter
3490,345,Terry Porter
3491,1629645,Kevin Porter Jr.
3492,1629008,Michael Porter Jr.
3493,203490,Otto Porter Jr.
3494,1626171,Bobby Portis
3495,77878,Bob Portman
3496,204001,Kristaps Porzingis
3497,1899,James Posey
3498,2068,Lavor Postell
3499,958,Vitaly Potapenko
3500,1630695,Micah Potter
3501,200796,Leon Powe
3502,203939,Dwight Powell
3503,2694,Josh Powell
3504,2867,Kasib Powell
3505,1629619,Myles Powell
3506,1626181,Norman Powell
3507,101232,Roger Powell
3508,1627816,Alex Poythress
3509,77879,Paul Pressey
3510,203515,Phil Pressey
3511,77880,Dominic Pressley
3512,77881,Harold Pressley
3513,1630554,Jason Preston
3514,201985,AJ Price
3515,85,Brent Price
3516,77883,Jim Price
3517,899,Mark Price
3518,77884,Mike Price
3519,101179,Ronnie Price
3520,77882,Tony Price
3521,77886,Bob Priddy
3522,203143,Pablo Prigioni
3523,1630563,Joshua Primo
3524,1627752,Taurean Prince
3525,2419,Tayshaun Prince
3526,77887,John Pritchard
3527,340,Kevin Pritchard
3528,1630202,Payton Pritchard
3529,1919,Laron Profit
3530,1641765,Olivier-Maxence Prosper
3531,201172,Gabe Pruitt
3532,2038,Joel Przybilla
3533,77888,Les Pugh
3534,77889,Roy Pugh
3535,77890,Anthony Pullard
3536,1626643,Jacob Pullen
3537,1628681,Rodney Purvis
3538,77891,Don Putman
3539,1627817,Tim Quarterman
3540,1630243,Trevelin Queen
3541,1629674,Neemias Queta
3542,77892,Bob Quick
3543,1630193,Immanuel Quickley
3544,200809,Chris Quinn
3545,77893,Brian Quinnett
3546,1631311,Lester Quinones
3547,1628397,Ivan Rabb
3548,77894,Luke Rackley
3549,77895,Howie Rader
3550,77896,Mark Radford
3551,77897,Wayne Radford
3552,129,Dino Radja
3553,2209,Vladimir Radmanovic
3554,1893,Aleksandar Radojevic
3555,77899,Frank Radovich
3556,77900,Moe Radovich
3557,203545,Miroslav Raduljica
3558,77901,Ray Radziszewski
3559,77902,Ray Ragelis
3560,77903,Sherwin Raiken
3561,77904,Ed Rains
3562,2080,Igor Rakocevic
3563,77905,Kurt Rambis
3564,2762,Peter John Ramos
3565,77906,Cal Ramsey
3566,77907,Frank Ramsey
3567,1630186,Jahmi'us Ramsey
3568,77908,Ray Ramsey
3569,1821,Mark Randall
3570,1626184,Chasson Randle
3571,203944,Julius Randle
3572,201576,Anthony Randolph
3573,101183,Shavlik Randolph
3574,2216,Zach Randolph
3575,77910,Wally Rank
3576,77911,Kelvin Ransey
3577,77912,Sam Ranzino
3578,78656,Blair Rasmussen
3579,1628504,Xavier Rathan-Mayes
3580,77913,George Ratkovicz
3581,77914,Ed Ratleff
3582,77915,Mike Ratliff
3583,689,Theo Ratliff
3584,202360,Andy Rautins
3585,77916,Leo Rautins
3586,200810,Allan Ray
3587,77917,Clifford Ray
3588,77918,Don Ray
3589,77920,Jamesearl Ray
3590,77919,Jim Ray
3591,77921,Craig Raymond
3592,77922,Connie Rea
3593,1641871,Duop Reath
3594,1630559,Austin Reaves
3595,77923,Joe Reaves
3596,1629729,Josh Reaves
3597,1442,Zeljko Rebraca
3598,695,Eldridge Recasner
3599,2072,Michael Redd
3600,1629629,Cam Reddish
3601,77925,Frank Reddout
3602,200755,JJ Redick
3603,77926,Marlon Redmond
3604,1628432,Davon Reed
3605,77927,Hub Reed
3606,2770,Justin Reed
3607,1630194,Paul Reed
3608,77928,Ron Reed
3609,203186,Willie Reed
3610,77929,Willis Reed
3611,735,Bryant Reeves
3612,234,Khalid Reeves
3613,77932,Richie Regan
3614,77933,Don Rehfeldt
3615,77937,Billy Reid
3616,690,Don Reid
3617,462,J.R. Reid
3618,77935,Jim Reid
3619,1629675,Naz Reid
3620,77936,Robert Reid
3621,202385,Ryan Reid
3622,2876,Jared Reiner
3623,77938,Joseph Reiser
3624,77939,Richard Rellford
3625,720,Terrence Rencher
3626,77941,John Rennicke
3627,77942,Rob Rensberger
3628,981,Efthimios Rentzias
3629,704,Shawn Respert
3630,77944,Kevin Restani
3631,1629244,Cam Reynolds
3632,77945,George Reynolds
3633,77946,Jerry Reynolds
3634,1631197,Jared Rhoden
3635,77947,Gene Rhodes
3636,1518,Rodrick Rhodes
3637,779,Glen Rice
3638,203318,Glen Rice
3639,1641811,Sir'Jabari Rice
3640,201181,Chris Richard
3641,1630208,Nick Richards
3642,77950,Clint Richardson
3643,2202,Jason Richardson
3644,200978,Jeremy Richardson
3645,1626196,Josh Richardson
3646,1627781,Malachi Richardson
3647,77952,Micheal Ray Richardson
3648,2369,Norman Richardson
3649,71,Pooh Richardson
3650,2047,Quentin Richardson
3651,782,Mitch Richmond
3652,77954,John Richter
3653,77955,Dick Ricketts
3654,375,Isaiah Rider
3655,77957,Jackie Ridgle
3656,2557,Luke Ridnour
3657,77958,Mel Riebe
3658,77959,Jim Riffey
3659,2541,Antoine Rigaudeau
3660,77960,Tom Riker
3661,77963,Bob Riley
3662,35,Eric Riley
3663,77962,Pat Riley
3664,77964,Ron Riley
3665,1630203,Grant Riller
3666,77965,Rich Rinaldi
3667,77966,Mike Riordan
3668,77967,Arnie Risen
3669,77968,Goebel Ritter
3670,77969,Ramon Rivas
3671,203085,Austin Rivers
3672,77970,David Rivers
3673,470,Doc Rivers
3674,77972,Lee Robbins
3675,203460,Andre Roberson
3676,101194,Anthony Roberson
3677,77973,Rick Roberson
3678,2121,Terrance Roberson
3679,77975,Anthony Roberts
3680,77979,Bill Roberts
3681,203148,Brian Roberts
3682,122,Fred Roberts
3683,77977,Joe Roberts
3684,101160,Lawrence Roberts
3685,77978,Marv Roberts
3686,914,Stanley Roberts
3687,926,Alvin Robertson
3688,600015,Oscar Robertson
3689,1926,Ryan Robertson
3690,77983,Tony Robertson
3691,77984,Rick Robey
3692,2774,Bernard Robinson
3693,997,Chris Robinson
3694,77986,Cliff T. Robinson
3695,361,Clifford Robinson
3696,764,David Robinson
3697,1628421,Devin Robinson
3698,1629130,Duncan Robinson
3699,1944,Eddie Robinson
3700,77988,Flynn Robinson
3701,299,Glenn Robinson
3702,77989,Jackie Robinson
3703,1554,Jamal Robinson
3704,381,James Robinson
3705,1629010,Jerome Robinson
3706,1629620,Justin Robinson
3707,1683,Larry Robinson
3708,1629011,Mitchell Robinson
3709,101126,Nate Robinson
3710,77994,Oliver Robinson
3711,1631115,Orlando Robinson
3712,716,Rumeal Robinson
3713,203080,Thomas Robinson
3714,77993,Truck Robinson
3715,77996,Wayne Robinson
3716,203922,Glenn Robinson III
3717,1630526,Jeremiah Robinson-Earl
3718,77997,Bill Robinzine
3719,77998,Dave Robisch
3720,1629676,Isaiah Roby
3721,77999,Red Rocha
3722,78000,John Roche
3723,78001,Gene Rock
3724,78002,Jack Rocker
3725,1631223,David Roddy
3726,78003,Guy Rodgers
3727,23,Dennis Rodman
3728,200771,Sergio Rodriguez
3729,691,Lou Roe
3730,435,Carlos Rogers
3731,78007,Johnny Rogers
3732,78008,Marshall Rogers
3733,915,Rodney Rogers
3734,964,Roy Rogers
3735,78010,Al Roges
3736,78011,Ken Rohloff
3737,202375,Magnum Rolle
3738,78012,Kenny Rollins
3739,78013,Phil Rollins
3740,1631157,Ryan Rollins
3741,78014,Tree Rollins
3742,78015,Lorenzo Romar
3743,200765,Rajon Rondo
3744,399,Sean Rooks
3745,201565,Derrick Rose
3746,147,Jalen Rose
3747,990,Malik Rose
3748,78016,Robert Rose
3749,78017,Alexander Rosenberg
3750,78018,Lennie Rosenbluth
3751,78019,Hank Rosenstein
3752,78020,Dick Rosenthal
3753,2624,Quinton Ross
3754,203082,Terrence Ross
3755,78021,Doug Roth
3756,78022,Scott Roth
3757,78023,Irv Rothenberg
3758,78024,Mickey Rottner
3759,78025,Dan Roundfield
3760,78026,Giff Roux
3761,78027,Ron Rowan
3762,78028,Curtis Rowe
3763,78029,Jim Rowinski
3764,78030,Derrick Rowland
3765,78031,Brian Rowsom
3766,200750,Brandon Roy
3767,140,Donald Royal
3768,78033,Bob Royer
3769,32,Clifford Rozier
3770,1626179,Terry Rozier
3771,201937,Ricky Rubio
3772,2462,Guy Rucker
3773,78035,Delaney Rudd
3774,78036,John Rudd
3775,204014,Damjan Rudez
3776,78037,John Rudometkin
3777,1913,Michael Ruffin
3778,460,Trevor Ruffin
3779,78039,Paul Ruffner
3780,78040,Joe Ruklick
3781,78041,Jeff Ruland
3782,78042,Bob Rule
3783,78043,Jerry Rullo
3784,1641712,Rayan Rupert
3785,474,Stefano Rusconi
3786,201575,Brandon Rush
3787,2416,Kareem Rush
3788,78049,Bill Russell
3789,935,Bryon Russell
3790,78047,Campy Russell
3791,78045,Cazzie Russell
3792,1626156,D'Angelo Russell
3793,78046,Frank Russell
3794,78048,Walker Russell
3795,201041,Walker Russell
3796,1630346,Matt Ryan
3797,717,Arvydas Sabonis
3798,1627734,Domantas Sabonis
3799,203135,Robert Sacre
3800,78050,Ed Sadowski
3801,78051,Kenny Sailors
3802,927,John Salley
3803,2422,John Salmons
3804,1089,Kevin Salvadori
3805,2066,Soumaila Samake
3806,1629677,Luka Samanic
3807,200798,Cheikh Samb
3808,1629102,Brandon Sampson
3809,203960,JaKarr Sampson
3810,2441,Jamal Sampson
3811,78055,Ralph Sampson
3812,202396,Samardo Samuels
3813,1631257,Jermaine Samuels Jr.
3814,2143,Pepe Sanchez
3815,78057,Frankie Sanders
3816,1874,Jeff Sanders
3817,202336,Larry Sanders
3818,2684,Melvin Sanders
3819,78059,Mike Sanders
3820,78060,Thomas Sanders
3821,1641766,Adama Sanogo
3822,2091,Daniel Santiago
3823,78061,Bob Santini
3824,1630611,Gui Santos
3825,78062,Wayne Sappleton
3826,203967,Dario Saric
3827,1630846,Olivier Sarr
3828,987,Jason Sasser
3829,2219,Jeryl Sasser
3830,1631204,Marcus Sasser
3831,203107,Tomas Satoransky
3832,2261,Kenny Satterfield
3833,78063,Frank Saul
3834,78064,Woody Sauldsberry
3835,78065,Fred Saunders
3836,78066,Don Savage
3837,2453,Predrag Savovic
3838,78067,Alan Sawyer
3839,2243,Brian Scalabrine
3840,2637,Alex Scales
3841,78068,Dewayne Scales
3842,78069,Frank Schade
3843,78070,Ben Schadler
3844,78071,Herm Schaefer
3845,78072,Bob Schafer
3846,1630648,Jordan Schakel
3847,78073,Ben Scharnus
3848,78074,Marv Schatzman
3849,78075,Fred Schaus
3850,7,Dan Schayes
3851,78076,Dolph Schayes
3852,78078,Ossie Schectman
3853,88,Steve Scheffler
3854,78080,Tom Scheffler
3855,78081,Dave Schellhase
3856,101195,Luke Schenscher
3857,78082,Herb Scherer
3858,368,Dwayne Schintzius
3859,78084,Dale Schlueter
3860,78085,Otto Schnellbacher
3861,78086,Dick Schnittker
3862,78087,Russ Schoene
3863,1629678,Admiral Schofield
3864,78088,Dave Scholz
3865,78089,Milt Schoon
3866,96,Detlef Schrempf
3867,203471,Dennis Schroder
3868,78091,Howie Schultz
3869,78092,Dick Schulz
3870,78093,John Schweitz
3871,2449,Luis Scola
3872,78094,Freddie Scolari
3873,78095,Alvin Scott
3874,1064,Brent Scott
3875,2,Byron Scott
3876,78097,Charlie Scott
3877,192,Dennis Scott
3878,1109,James Scott
3879,203118,Mike Scott
3880,78100,Ray Scott
3881,1035,Shawnelle Scott
3882,1630286,Trevon Scott
3883,1630206,Jay Scrubb
3884,78102,Carey Scurry
3885,1631220,Dereon Seabron
3886,78103,Bruce Seals
3887,1578,Shea Seals
3888,907,Malik Sealy
3889,78105,Ed Searcy
3890,78106,Ken Sears
3891,78107,Wayne See
3892,200757,Thabo Sefolosha
3893,938,Rony Seikaly
3894,78109,Glen Selbo
3895,202729,Josh Selby
3896,1627782,Wayne Selden
3897,78110,Brad Sellers
3898,78111,Phil Sellers
3899,78112,Rollie Seltz
3900,78113,Frank Selvy
3901,78114,Jim Seminoff
3902,200754,Mouhamed Sene
3903,78115,George Senesky
3904,1630578,Alperen Sengun
3905,1641729,Brice Sensabaugh
3906,202338,Kevin Seraphin
3907,1738,Ansu Sesay
3908,201196,Ramon Sessions
3909,78116,Tom Sewell
3910,1629012,Collin Sexton
3911,78117,Paul Seymour
3912,78118,Nick Shaback
3913,1593,Charles Shackleford
3914,78120,Carl Shaeffer
3915,78121,Lee Shaffer
3916,201203,Mustafa Shakur
3917,1629013,Landry Shamet
3918,1539,God Shammgod
3919,78123,Earl Shannon
3920,78124,Howie Shannon
3921,78125,Charlie Share
3922,78126,Bill Sharman
3923,1630549,Day'Ron Sharpe
3924,1631101,Shaedon Sharpe
3925,201594,Walter Sharpe
3926,1117,John Shasky
3927,78128,Ron Shavlik
3928,216,Brian Shaw
3929,1745,Casey Shaw
3930,1629621,Marial Shayok
3931,78130,Bob Shea
3932,78131,Fred Sheffield
